Date,demand,lch,holiday_Black friday,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,"holiday_Martin Luther King, Jr. Day",holiday_Memorial Day,holiday_New Year's Day,holiday_Thanksgiving,holiday_Veterans Day,holiday_Washington's Birthday
2019-05-17,13174,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-18,13245,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-19,8600,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20,9427,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-21,9641,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-22,10669,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,10275,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,12808,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-25,12981,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-26,8939,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-27,8405,0,0,0,0,0,0,0,1,0,0,0,0
2019-05-28,9941,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,9815,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,10633,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,12520,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-01,13247,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-02,8815,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-03,10188,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-04,9420,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-05,10063,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-06,9578,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-07,11333,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-08,11627,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-09,8470,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,9550,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,9414,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,10483,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-13,10710,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,12444,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-15,13505,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-16,11000,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-17,9901,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,9557,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,10341,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,9865,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,11305,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-22,11870,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-23,8337,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,9225,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-25,8415,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-26,9149,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-27,9004,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-28,10853,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-29,11992,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-30,8856,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,9267,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-02,9216,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-03,10164,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-04,6147,0,0,0,0,1,0,0,0,0,0,0,0
2019-07-05,12638,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-06,11489,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07,7680,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-08,9601,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-09,9617,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,9729,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,9838,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-12,10960,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-13,11472,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-14,7215,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15,8986,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-16,8449,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,8591,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,8021,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,9363,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-20,9461,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,6735,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,8070,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,7727,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,7887,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,7859,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,9854,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,10676,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,7371,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,8528,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,8555,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,9138,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,8436,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,9992,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03,11235,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,6672,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,7749,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06,8101,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,8437,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,8005,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,8502,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-10,8804,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-11,6414,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,7388,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,6965,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-14,7365,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-15,7191,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,8262,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,8773,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-18,6441,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,7003,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,7092,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,7035,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,6795,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,7245,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,7148,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,4981,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,5908,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,5903,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,6000,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,6122,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,7407,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,7801,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01,5231,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02,5403,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-03,5865,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04,5906,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05,6658,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-06,8230,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-07,9050,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-08,5744,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-09,6614,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-10,6731,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-11,7184,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,7069,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,7469,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,8233,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,5369,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,5470,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,5541,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,5929,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19,5520,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-20,6226,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-21,6368,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-22,4118,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-23,5308,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-24,5168,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25,5476,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-26,5410,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-27,6317,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-28,6710,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-29,4555,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,5403,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,4706,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02,4761,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03,5033,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-04,5722,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-05,6199,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-06,4229,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-07,4631,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-08,4326,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09,4519,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10,4528,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-11,5549,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-12,6132,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,4270,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-14,4974,0,0,0,1,0,0,0,0,0,0,0,0
2019-10-15,4351,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-16,3872,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17,4688,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18,5404,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-19,5980,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-20,4001,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-21,4607,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-22,4638,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-23,4552,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,4563,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-25,5196,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-26,5428,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,3669,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,4447,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,4459,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,4533,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,4668,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,5901,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-02,6417,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,4231,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,4881,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,5212,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-06,5084,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,5120,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,6250,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-09,7632,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-10,4507,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-11,5582,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-12,4915,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-13,4646,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,4566,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-15,5551,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-16,6006,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-17,3983,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-18,4638,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-19,4535,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-20,4678,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-21,5467,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-22,14792,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-23,12989,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-24,8513,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-25,8622,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-26,8571,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-27,10981,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-28,4564,0,0,0,0,0,0,0,0,0,1,0,0
2019-11-29,47139,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-30,21445,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,12912,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02,13277,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-03,10343,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-04,10412,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-05,8865,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-06,8870,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-07,8421,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08,5773,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09,6433,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-10,6160,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-11,6392,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-12,6332,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-13,7313,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-14,9044,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-15,5942,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-16,6121,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17,6265,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18,6867,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-19,7221,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-20,8339,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-21,9136,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-22,6487,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,8660,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-24,8169,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-25,13854,0,0,1,0,0,0,0,0,0,0,0,0
2019-12-26,10279,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-27,8865,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-28,7924,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-29,5159,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-30,7264,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-31,5974,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,3855,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-02,6241,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03,6675,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04,6481,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05,4062,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06,5683,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07,5270,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,5445,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09,5278,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10,5963,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11,5670,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12,4085,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13,4927,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14,5349,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15,5529,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16,5761,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17,6387,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18,6023,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19,4067,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-20,5664,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-21,5950,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,6097,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,5675,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,6249,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,6451,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,4256,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,4994,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,5452,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,5618,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,5698,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,6624,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,7256,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,3995,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,5298,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,5710,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,6134,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,5427,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,6175,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,6601,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,4258,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,4912,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,4845,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,5182,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,5173,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,5799,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,6018,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,3664,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,5154,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-18,4881,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,2270,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,81211,1,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,32643,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,15087,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,14959,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,21380,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,18272,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,14063,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,15542,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,16160,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,10032,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,8278,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,8975,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,8722,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,8134,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,10131,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,6120,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,5970,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,5081,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,6475,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,7069,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,7603,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-12,6435,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,8996,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-14,7723,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,5689,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,5275,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,5610,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,5426,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,6359,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,6942,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,4659,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,4887,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,4605,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,4965,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,4650,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,5795,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,6509,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,4360,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,4775,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30,5249,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,5467,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,5526,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,8124,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,8607,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,955,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,7014,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,5890,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,6506,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,6257,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,7363,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,8483,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,5350,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,5940,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,5842,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,5569,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,5333,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,6433,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,7184,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,5259,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,5341,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,5230,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,5556,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,5618,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,7057,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,9010,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,5897,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,5597,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,5164,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,5680,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,9482,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,8563,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,8609,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,5590,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,6128,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,6267,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,6935,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,6679,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,8325,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,8438,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5810,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,5463,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,6462,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,6380,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,6911,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,8138,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,8611,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,5730,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,6622,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,6123,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,6541,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,6226,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,7366,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,7558,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,5506,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,6208,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,6119,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-26,6814,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,6962,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,8089,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,8778,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,7150,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,6436,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,6212,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,6722,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,6412,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,7348,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,7716,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,5419,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,5996,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,5470,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,5947,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,5853,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,7054,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,7795,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,5756,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,6024,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,5990,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,6607,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,3996,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,8215,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,7468,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,4992,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,6241,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,6251,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,6324,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,6395,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,7124,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,7457,0,0,0,0,0,0,0,0,0,0,0,0
